FrameSync,DateTime (UTC-07:00),Temperature (Celsius),Conductivity (uS/cm),Pressure (Decibar),Oxygen (mg/L),pH (pH),Chlorophyll (ug/l),Turbidity (NTU),Chlorophyll StdDev (ug/l),Turbidity StdDev (NTU),Salinity (psu),Sound Velocity (m/sec),Spec Conductivity (uS/cm),Oxygen Sat (%),Date,Time (UTC-07:00),Sample Number,Event Flags
HCEP03730715,07/25/2024 18:00:00,  21.2124,  46695.1,    0.802,  6.411,8.24,6.714,2224.239,0.01,2.54,  33.0421, 1522.622,  50522.3,    87.60, 25 Jul 2024, 18:00:00, 964, 0
HCEP03730715,07/25/2024 19:00:00,  21.2112,  46697.8,    0.800,  6.383,8.24,6.728,2225.761,0.01,1.88,  33.0451, 1522.622,  50526.4,    87.22, 25 Jul 2024, 19:00:00, 965, 0
HCEP03730715,07/25/2024 20:00:00,  21.2036,  46693.5,    0.800,  6.398,8.24,6.705,2224.000,0.01,2.30,  33.0476, 1522.605,  50530.2,    87.42, 25 Jul 2024, 20:00:00, 966, 0
HCEP03730715,07/25/2024 21:00:00,  21.1906,  46684.3,    0.798,  6.388,8.24,6.721,2224.441,0.01,2.43,  33.0503, 1522.572,  50534.4,    87.26, 25 Jul 2024, 21:00:00, 967, 0
HCEP03730715,07/25/2024 22:00:00,  21.1687,  46667.1,    0.796,  6.396,8.24,6.701,2224.991,0.01,1.33,  33.0536, 1522.517,  50539.8,    87.33, 25 Jul 2024, 22:00:00, 968, 0
HCEP03730715,07/25/2024 23:00:00,  21.1445,  46647.5,    0.791,  6.389,8.24,6.714,2225.541,0.01,1.88,  33.0567, 1522.455,  50545.0,    87.21, 25 Jul 2024, 23:00:00, 969, 0
HCEP03730715,07/26/2024 00:00:00,  21.1395,  46646.6,    0.791,  6.385,8.24,6.698,2225.412,0.01,1.72,  33.0599, 1522.445,  50549.5,    87.14, 26 Jul 2024, 00:00:00, 970, 0
HCEP03730715,07/26/2024 01:00:00,  21.1396,  46650.3,    0.787,  6.383,8.24,6.714,2225.063,0.01,1.33,  33.0627, 1522.448,  50553.4,    87.12, 26 Jul 2024, 01:00:00, 971, 0
HCEP03730715,07/26/2024 02:00:00,  21.1410,  46655.1,    0.781,  6.382,8.24,6.691,2223.652,0.01,1.08,  33.0655, 1522.455,  50557.1,    87.11, 26 Jul 2024, 02:00:00, 972, 0
HCEP03730715,07/26/2024 03:00:00,  21.1203,  46638.5,    0.777,  6.389,8.24,6.706,2226.109,0.01,1.08,  33.0683, 1522.402,  50561.7,    87.18, 26 Jul 2024, 03:00:00, 973, 0
HCEP03730715,07/26/2024 04:00:00,  21.1014,  46624.3,    0.773,  6.386,8.24,6.691,2226.109,0.01,1.53,  33.0717, 1522.355,  50567.2,    87.11, 26 Jul 2024, 04:00:00, 974, 0
HCEP03730715,07/26/2024 05:00:00,  21.0849,  46612.6,    0.771,  6.384,8.24,6.704,2226.219,0.01,0.77,  33.0752, 1522.314,  50572.6,    87.05, 26 Jul 2024, 05:00:00, 975, 0
HCEP03730715,07/26/2024 06:00:00,  21.0569,  46588.9,    0.769,  6.381,8.24,6.684,2224.661,0.01,0.00,  33.0779, 1522.241,  50577.5,    86.97, 26 Jul 2024, 06:00:00, 976, 0
HCEP03730715,07/26/2024 07:00:00,  21.0340,  46570.6,    0.767,  6.384,8.24,6.699,2223.359,0.01,0.00,  33.0811, 1522.183,  50582.8,    86.98, 26 Jul 2024, 07:00:00, 977, 0
HCEP03730715,07/26/2024 08:00:00,  21.0109,  46552.7,    0.766,  6.385,8.24,6.683,2224.385,0.01,1.33,  33.0848, 1522.124,  50588.7,    86.95, 26 Jul 2024, 08:00:00, 978, 0
HCEP03730715,07/26/2024 09:00:00,  21.0039,  46549.6,    0.764,  6.387,8.24,6.705,2222.278,0.01,0.00,  33.0877, 1522.108,  50593.1,    86.97, 26 Jul 2024, 09:00:00, 979, 0
HCEP03730715,07/26/2024 10:00:00,  21.0121,  46560.8,    0.759,  6.391,8.24,6.681,2220.226,0.01,0.00,  33.0903, 1522.133,  50596.3,    87.05, 26 Jul 2024, 10:00:00, 980, 0
HCEP03730715,07/26/2024 11:00:00,  21.0137,  46565.4,    0.755,  6.389,8.24,6.703,2220.831,0.01,0.00,  33.0927, 1522.141,  50599.5,    87.02, 26 Jul 2024, 11:00:00, 981, 0
HCEP03730715,07/26/2024 12:00:00,  21.0144,  46569.5,    0.752,  6.377,8.24,6.682,2220.391,0.01,0.00,  33.0954, 1522.145,  50603.1,    86.85, 26 Jul 2024, 12:00:00, 982, 0
HCEP03730715,07/26/2024 13:00:00,  21.0186,  46576.9,    0.745,  6.381,8.24,6.703,2222.479,0.01,1.33,  33.0981, 1522.160,  50606.6,    86.92, 26 Jul 2024, 13:00:00, 983, 0
HCEP03730715,07/26/2024 14:00:00,  21.0280,  46589.6,    0.740,  6.373,8.24,6.682,2221.069,0.01,1.08,  33.1009, 1522.188,  50610.0,    86.82, 26 Jul 2024, 14:00:00, 984, 0
HCEP03730715,07/26/2024 15:00:00,  21.0387,  46604.0,    0.732,  6.366,8.24,6.699,2220.483,0.01,1.33,  33.1040, 1522.220,  50613.9,    86.75, 26 Jul 2024, 15:00:00, 985, 0
HCEP03730715,07/26/2024 16:00:00,  21.0493,  46617.8,    0.722,  6.354,8.24,6.681,2220.519,0.01,1.33,  33.1068, 1522.252,  50617.3,    86.60, 26 Jul 2024, 16:00:00, 986, 0
HCEP03730715,07/26/2024 17:00:00,  21.0569,  46628.4,    0.716,  6.361,8.24,6.696,2220.061,0.01,1.88,  33.1094, 1522.275,  50620.4,    86.72, 26 Jul 2024, 17:00:00, 987, 0
HCEP03730715,07/26/2024 18:00:00,  21.0613,  46636.2,    0.710,  6.362,8.24,6.670,2220.757,0.01,2.03,  33.1122, 1522.290,  50624.1,    86.73, 26 Jul 2024, 18:00:00, 988, 0
HCEP03730715,07/26/2024 19:00:00,  21.0630,  46641.6,    0.704,  6.343,8.24,6.685,2222.626,0.01,2.03,  33.1151, 1522.298,  50628.0,    86.48, 26 Jul 2024, 19:00:00, 989, 0
HCEP03730715,07/26/2024 20:00:00,  21.0604,  46641.9,    0.703,  6.339,8.24,6.658,2220.611,0.01,1.72,  33.1175, 1522.293,  50631.3,    86.42, 26 Jul 2024, 20:00:00, 990, 0
HCEP03730715,07/26/2024 21:00:00,  21.0491,  46634.7,    0.702,  6.330,8.24,6.676,2221.435,0.01,1.53,  33.1205, 1522.266,  50635.9,    86.28, 26 Jul 2024, 21:00:00, 991, 0
HCEP03730715,07/26/2024 22:00:00,  21.0290,  46618.4,    0.699,  6.339,8.24,6.656,2220.794,0.01,1.53,  33.1230, 1522.215,  50640.2,    86.37, 26 Jul 2024, 22:00:00, 992, 0
HCEP03730715,07/26/2024 23:00:00,  21.0207,  46614.7,    0.696,  6.333,8.24,6.674,2223.561,0.01,1.53,  33.1265, 1522.196,  50645.4,    86.28, 26 Jul 2024, 23:00:00, 993, 0
HCEP03730715,07/27/2024 00:00:00,  21.0232,  46619.8,    0.693,  6.324,8.24,6.648,2220.647,0.01,1.53,  33.1287, 1522.205,  50648.2,    86.16, 27 Jul 2024, 00:00:00, 994, 0
HCEP03730715,07/27/2024 01:00:00,  21.0284,  46629.0,    0.689,  6.323,8.24,6.667,2220.410,0.01,1.72,  33.1320, 1522.223,  50652.5,    86.16, 27 Jul 2024, 01:00:00, 995, 0
HCEP03730715,07/27/2024 02:00:00,  21.0317,  46635.5,    0.688,  6.311,8.24,6.644,2220.776,0.01,1.08,  33.1346, 1522.234,  50655.8,    86.01, 27 Jul 2024, 02:00:00, 996, 0
HCEP03730715,07/27/2024 03:00:00,  21.0121,  46620.0,    0.688,  6.320,8.24,6.665,2221.637,0.01,0.77,  33.1375, 1522.185,  50660.7,    86.10, 27 Jul 2024, 03:00:00, 997, 0
HCEP03730715,07/27/2024 04:00:00,  20.9938,  46605.4,    0.685,  6.331,8.24,6.639,2220.062,0.01,0.00,  33.1400, 1522.138,  50664.9,    86.22, 27 Jul 2024, 04:00:00, 998, 0
HCEP03730715,07/27/2024 05:00:00,  20.9847,  46600.9,    0.687,  6.315,8.24,6.656,2221.985,0.01,1.33,  33.1435, 1522.117,  50670.0,    85.98, 27 Jul 2024, 05:00:00, 999, 0
HCEP03730715,07/27/2024 06:00:00,  20.9780,  46598.0,    0.688,  6.324,8.24,6.634,2221.783,0.01,0.00,  33.1464, 1522.102,  50674.2,    86.11, 27 Jul 2024, 06:00:00, 1000, 0
HCEP03730715,07/27/2024 07:00:00,  20.9717,  46595.3,    0.689,  6.321,8.24,6.652,2221.160,0.01,0.00,  33.1491, 1522.088,  50678.2,    86.05, 27 Jul 2024, 07:00:00, 1001, 0
HCEP03730715,07/27/2024 08:00:00,  20.9684,  46595.8,    0.692,  6.317,8.24,6.633,2222.534,0.01,1.72,  33.1521, 1522.082,  50682.4,    85.99, 27 Jul 2024, 08:00:00, 1002, 0
HCEP03730715,07/27/2024 09:00:00,  20.9688,  46600.1,    0.690,  6.327,8.24,6.648,2220.757,0.01,1.72,  33.1552, 1522.087,  50686.6,    86.13, 27 Jul 2024, 09:00:00, 1003, 0
HCEP03730715,07/27/2024 10:00:00,  20.9762,  46610.8,    0.690,  6.290,8.24,6.626,2219.475,0.01,1.33,  33.1580, 1522.110,  50690.1,    85.65, 27 Jul 2024, 10:00:00, 1004, 0
HCEP03730715,07/27/2024 11:00:00,  20.9774,  46615.2,    0.688,  6.293,8.24,6.644,2220.922,0.01,0.77,  33.1605, 1522.116,  50693.6,    85.69, 27 Jul 2024, 11:00:00, 1005, 0
HCEP03730715,07/27/2024 12:00:00,  20.9652,  46606.6,    0.688,  6.285,8.23,6.624,2219.292,0.01,1.08,  33.1632, 1522.086,  50697.7,    85.57, 27 Jul 2024, 12:00:00, 1006, 0
HCEP03730715,07/27/2024 13:00:00,  20.9522,  46596.7,    0.686,  6.292,8.23,6.639,2218.029,0.01,1.53,  33.1655, 1522.053,  50701.4,    85.63, 27 Jul 2024, 13:00:00, 1007, 0
HCEP03730715,07/27/2024 14:00:00,  20.9416,  46590.5,    0.682,  6.295,8.23,6.619,2217.754,0.01,1.53,  33.1687, 1522.028,  50706.2,    85.67, 27 Jul 2024, 14:00:00, 1008, 0
HCEP03730715,07/27/2024 15:00:00,  20.9351,  46587.5,    0.677,  6.297,8.23,6.633,2216.674,0.01,1.08,  33.1713, 1522.013,  50710.1,    85.69, 27 Jul 2024, 15:00:00, 1009, 0
HCEP03730715,07/27/2024 16:00:00,  20.9359,  46591.9,    0.676,  6.291,8.23,6.614,2217.168,0.01,1.08,  33.1742, 1522.019,  50714.0,    85.60, 27 Jul 2024, 16:00:00, 1010, 0
HCEP03730715,07/27/2024 17:00:00,  20.9386,  46597.9,    0.673,  6.296,8.23,6.630,2216.327,0.01,1.72,  33.1769, 1522.029,  50717.6,    85.67, 27 Jul 2024, 17:00:00, 1011, 0
HCEP03730715,07/27/2024 18:00:00,  20.9379,  46600.6,    0.668,  6.319,8.23,6.611,2217.315,0.01,1.33,  33.1796, 1522.030,  50721.3,    85.99, 27 Jul 2024, 18:00:00, 1012, 0
HCEP03730715,07/27/2024 19:00:00,  20.9364,  46602.2,    0.667,  6.298,8.23,6.626,2215.906,0.01,0.00,  33.1821, 1522.029,  50724.7,    85.71, 27 Jul 2024, 19:00:00, 1013, 0
HCEP03730715,07/27/2024 20:00:00,  20.9328,  46601.6,    0.666,  6.300,8.23,6.606,2216.180,0.01,0.77,  33.1844, 1522.021,  50728.0,    85.72, 27 Jul 2024, 20:00:00, 1014, 0
HCEP03730715,07/27/2024 21:00:00,  20.9238,  46596.3,    0.668,  6.303,8.23,6.622,2212.265,0.01,1.53,  33.1871, 1522.000,  50732.2,    85.76, 27 Jul 2024, 21:00:00, 1015, 0
HCEP03730715,07/27/2024 22:00:00,  20.9080,  46584.2,    0.671,  6.311,8.23,6.603,2213.308,0.01,1.33,  33.1898, 1521.960,  50736.5,    85.84, 27 Jul 2024, 22:00:00, 1016, 0
HCEP03730715,07/27/2024 23:00:00,  20.8955,  46575.5,    0.673,  6.302,8.23,6.612,2211.040,0.01,0.00,  33.1926, 1521.929,  50740.8,    85.70, 27 Jul 2024, 23:00:00, 1017, 0
HCEP03730715,07/28/2024 00:00:00,  20.8949,  46578.6,    0.674,  6.313,8.24,6.587,2211.314,0.01,1.33,  33.1955, 1521.931,  50744.9,    85.85, 28 Jul 2024, 00:00:00, 1018, 0
HCEP03730715,07/28/2024 01:00:00,  20.8983,  46585.3,    0.674,  6.317,8.23,6.600,2206.966,0.01,1.88,  33.1982, 1521.943,  50748.4,    85.91, 28 Jul 2024, 01:00:00, 1019, 0
HCEP03730715,07/28/2024 02:00:00,  20.9037,  46593.6,    0.676,  6.312,8.23,6.577,2206.344,0.01,0.77,  33.2007, 1521.960,  50751.5,    85.85, 28 Jul 2024, 02:00:00, 1020, 0
HCEP03730715,07/28/2024 03:00:00,  20.9088,  46601.9,    0.678,  6.320,8.23,6.593,2205.577,0.01,1.88,  33.2033, 1521.977,  50754.8,    85.98, 28 Jul 2024, 03:00:00, 1021, 0
HCEP03730715,07/28/2024 04:00:00,  20.9134,  46610.0,    0.680,  6.321,8.23,6.568,2206.344,0.01,1.53,  33.2062, 1521.993,  50758.6,    85.99, 28 Jul 2024, 04:00:00, 1022, 0
HCEP03730715,07/28/2024 05:00:00,  20.9179,  46617.6,    0.685,  6.312,8.23,6.582,2205.084,0.01,1.88,  33.2087, 1522.008,  50761.9,    85.88, 28 Jul 2024, 05:00:00, 1023, 0
HCEP03730715,07/28/2024 06:00:00,  20.9228,  46625.7,    0.687,  6.338,8.23,6.560,2204.099,0.01,1.33,  33.2114, 1522.024,  50765.3,    86.24, 28 Jul 2024, 06:00:00, 1024, 0
HCEP03730715,07/28/2024 07:00:00,  20.9289,  46635.0,    0.687,  6.331,8.23,6.570,2203.004,0.01,1.53,  33.2141, 1522.044,  50768.7,    86.16, 28 Jul 2024, 07:00:00, 1025, 0
HCEP03730715,07/28/2024 08:00:00,  20.9361,  46644.9,    0.691,  6.334,8.23,6.547,2203.825,0.01,1.88,  33.2163, 1522.066,  50771.5,    86.21, 28 Jul 2024, 08:00:00, 1026, 0
HCEP03730715,07/28/2024 09:00:00,  20.9446,  46656.1,    0.692,  6.320,8.23,6.562,2201.435,0.01,1.53,  33.2187, 1522.092,  50774.3,    86.04, 28 Jul 2024, 09:00:00, 1027, 0
HCEP03730715,07/28/2024 10:00:00,  20.9532,  46667.7,    0.698,  6.324,8.23,6.541,2200.286,0.01,0.77,  33.2212, 1522.118,  50777.4,    86.10, 28 Jul 2024, 10:00:00, 1028, 0
HCEP03730715,07/28/2024 11:00:00,  20.9625,  46679.7,    0.697,  6.331,8.23,6.555,2200.542,0.01,1.33,  33.2235, 1522.146,  50780.2,    86.21, 28 Jul 2024, 11:00:00, 1029, 0
HCEP03730715,07/28/2024 12:00:00,  20.9732,  46693.3,    0.696,  6.314,8.23,6.531,2199.284,0.01,1.53,  33.2261, 1522.177,  50783.2,    86.00, 28 Jul 2024, 12:00:00, 1030, 0
HCEP03730715,07/28/2024 13:00:00,  20.9770,  46700.1,    0.692,  6.335,8.23,6.546,2198.791,0.01,1.88,  33.2285, 1522.191,  50786.4,    86.29, 28 Jul 2024, 13:00:00, 1031, 0
HCEP03730715,07/28/2024 14:00:00,  20.9770,  46703.4,    0.690,  6.331,8.23,6.523,2196.676,0.01,2.17,  33.2312, 1522.193,  50790.0,    86.24, 28 Jul 2024, 14:00:00, 1032, 0
HCEP03730715,07/28/2024 15:00:00,  20.9775,  46707.0,    0.690,  6.327,8.23,6.543,2199.192,0.01,0.00,  33.2336, 1522.198,  50793.3,    86.19, 28 Jul 2024, 15:00:00, 1033, 0
HCEP03730715,07/28/2024 16:00:00,  20.9765,  46709.1,    0.686,  6.330,8.23,6.520,2197.989,0.01,2.03,  33.2361, 1522.197,  50796.7,    86.23, 28 Jul 2024, 16:00:00, 1034, 0
HCEP03730715,07/28/2024 17:00:00,  20.9693,  46705.4,    0.684,  6.319,8.23,6.534,2195.309,0.01,2.30,  33.2387, 1522.181,  50800.5,    86.07, 28 Jul 2024, 17:00:00, 1035, 0
HCEP03730715,07/28/2024 18:00:00,  20.9596,  46699.5,    0.682,  6.322,8.23,6.512,2194.271,0.01,2.03,  33.2416, 1522.158,  50804.9,    86.10, 28 Jul 2024, 18:00:00, 1036, 0
HCEP03730715,07/28/2024 19:00:00,  20.9507,  46693.9,    0.680,  6.325,8.23,6.533,2194.198,0.01,2.03,  33.2440, 1522.136,  50808.7,    86.12, 28 Jul 2024, 19:00:00, 1037, 0
HCEP03730715,07/28/2024 20:00:00,  20.9427,  46689.1,    0.679,  6.318,8.23,6.512,2194.271,0.00,1.88,  33.2464, 1522.117,  50812.3,    86.01, 28 Jul 2024, 20:00:00, 1038, 0
HCEP03730715,07/28/2024 21:00:00,  20.9320,  46681.7,    0.680,  6.323,8.23,6.527,2193.397,0.01,1.33,  33.2489, 1522.091,  50816.1,    86.07, 28 Jul 2024, 21:00:00, 1039, 0
HCEP03730715,07/28/2024 22:00:00,  20.9174,  46670.9,    0.682,  6.331,8.23,6.504,2192.158,0.00,1.53,  33.2517, 1522.054,  50820.5,    86.16, 28 Jul 2024, 22:00:00, 1040, 0
HCEP03730715,07/28/2024 23:00:00,  20.9009,  46657.8,    0.680,  6.329,8.23,6.531,2194.508,0.01,1.53,  33.2541, 1522.012,  50824.6,    86.11, 28 Jul 2024, 23:00:00, 1041, 0
HCEP03730715,07/29/2024 00:00:00,  20.8975,  46658.0,    0.679,  6.340,8.23,6.509,2193.524,0.01,1.53,  33.2569, 1522.006,  50828.5,    86.25, 29 Jul 2024, 00:00:00, 1042, 0
HCEP03730715,07/29/2024 01:00:00,  20.9030,  46666.5,    0.678,  6.339,8.23,6.527,2192.723,0.01,1.72,  33.2594, 1522.024,  50831.7,    86.25, 29 Jul 2024, 01:00:00, 1043, 0
HCEP03730715,07/29/2024 02:00:00,  20.9129,  46679.0,    0.677,  6.335,8.23,6.506,2193.250,0.01,1.88,  33.2617, 1522.053,  50834.4,    86.21, 29 Jul 2024, 02:00:00, 1044, 0
HCEP03730715,07/29/2024 03:00:00,  20.9256,  46694.3,    0.673,  6.332,8.23,6.522,2192.176,0.01,1.88,  33.2640, 1522.090,  50836.9,    86.19, 29 Jul 2024, 03:00:00, 1045, 0
HCEP03730715,07/29/2024 04:00:00,  20.9380,  46709.9,    0.673,  6.337,8.23,6.501,2191.867,0.01,2.30,  33.2667, 1522.127,  50840.2,    86.28, 29 Jul 2024, 04:00:00, 1046, 0
HCEP03730715,07/29/2024 05:00:00,  20.9512,  46725.1,    0.668,  6.331,8.23,6.520,2191.430,0.01,2.17,  33.2686, 1522.165,  50842.1,    86.22, 29 Jul 2024, 05:00:00, 1047, 0
HCEP03730715,07/29/2024 06:00:00,  20.9640,  46740.2,    0.666,  6.320,8.23,6.496,2189.574,0.01,1.88,  33.2707, 1522.201,  50844.5,    86.08, 29 Jul 2024, 06:00:00, 1048, 0
HCEP03730715,07/29/2024 07:00:00,  20.9763,  46755.4,    0.666,  6.301,8.23,6.514,2189.319,0.01,2.17,  33.2731, 1522.238,  50847.3,    85.86, 29 Jul 2024, 07:00:00, 1049, 0
HCEP03730715,07/29/2024 08:00:00,  20.9906,  46771.6,    0.668,  6.318,8.23,6.489,2188.591,0.01,2.87,  33.2750, 1522.278,  50849.1,    86.11, 29 Jul 2024, 08:00:00, 1050, 0
HCEP03730715,07/29/2024 09:00:00,  21.0059,  46790.2,    0.668,  6.317,8.23,6.508,2190.356,0.01,2.17,  33.2778, 1522.323,  50852.3,    86.12, 29 Jul 2024, 09:00:00, 1051, 0
HCEP03730715,07/29/2024 10:00:00,  21.0221,  46808.0,    0.670,  6.298,8.23,6.482,2188.719,0.01,2.87,  33.2794, 1522.369,  50853.8,    85.88, 29 Jul 2024, 10:00:00, 1052, 0
HCEP03730715,07/29/2024 11:00:00,  21.0237,  46812.4,    0.670,  6.301,8.23,6.497,2185.482,0.01,3.25,  33.2816, 1522.375,  50856.8,    85.92, 29 Jul 2024, 11:00:00, 1053, 0
HCEP03730715,07/29/2024 12:00:00,  21.0233,  46814.5,    0.672,  6.297,8.23,6.482,2186.391,0.01,2.97,  33.2837, 1522.377,  50859.6,    85.88, 29 Jul 2024, 12:00:00, 1054, 0
HCEP03730715,07/29/2024 13:00:00,  21.0234,  46817.8,    0.673,  6.305,8.23,6.500,2183.937,0.01,3.12,  33.2862, 1522.380,  50863.1,    85.98, 29 Jul 2024, 13:00:00, 1055, 0
HCEP03730715,07/29/2024 14:00:00,  21.0249,  46822.3,    0.675,  6.304,8.23,6.476,2183.973,0.01,2.87,  33.2885, 1522.387,  50866.2,    85.98, 29 Jul 2024, 14:00:00, 1056, 0
HCEP03730715,07/29/2024 15:00:00,  21.0298,  46830.0,    0.679,  6.308,8.23,6.493,2182.483,0.01,3.02,  33.2909, 1522.402,  50869.3,    86.03, 29 Jul 2024, 15:00:00, 1057, 0
HCEP03730715,07/29/2024 16:00:00,  21.0411,  46844.4,    0.681,  6.304,8.23,6.476,2178.614,0.01,2.92,  33.2935, 1522.436,  50872.3,    86.01, 29 Jul 2024, 16:00:00, 1058, 0
HCEP03730715,07/29/2024 17:00:00,  21.0526,  46858.5,    0.680,  6.308,8.23,6.494,2178.832,0.01,3.02,  33.2958, 1522.469,  50875.0,    86.08, 29 Jul 2024, 17:00:00, 1059, 0
HCEP03730715,07/29/2024 18:00:00,  21.0613,  46870.0,    0.682,  6.305,8.23,6.467,2178.197,0.01,3.60,  33.2982, 1522.496,  50877.8,    86.05, 29 Jul 2024, 18:00:00, 1060, 0
HCEP03730715,07/29/2024 19:00:00,  21.0687,  46880.0,    0.682,  6.300,8.23,6.479,2177.961,0.01,2.54,  33.3004, 1522.518,  50880.5,    86.00, 29 Jul 2024, 19:00:00, 1061, 0
HCEP03730715,07/29/2024 20:00:00,  21.0762,  46890.4,    0.681,  6.301,8.23,6.461,2178.596,0.01,3.56,  33.3028, 1522.541,  50883.5,    86.02, 29 Jul 2024, 20:00:00, 1062, 0
HCEP03730715,07/29/2024 21:00:00,  21.0876,  46903.5,    0.682,  6.304,8.23,6.476,2179.486,0.01,3.60,  33.3043, 1522.574,  50885.1,    86.08, 29 Jul 2024, 21:00:00, 1063, 0
HCEP03730715,07/29/2024 22:00:00,  21.0974,  46916.1,    0.684,  6.306,8.23,6.453,2178.215,0.01,3.16,  33.3067, 1522.603,  50888.0,    86.12, 29 Jul 2024, 22:00:00, 1064, 0
HCEP03730715,07/29/2024 23:00:00,  21.1070,  46927.8,    0.686,  6.295,8.23,6.464,2179.032,0.01,3.30,  33.3085, 1522.631,  50890.1,    85.98, 29 Jul 2024, 23:00:00, 1065, 0
HCEP03730715,07/30/2024 00:00:00,  21.1197,  46942.3,    0.687,  6.314,8.23,6.441,2175.747,0.01,3.30,  33.3101, 1522.667,  50891.7,    86.27, 30 Jul 2024, 00:00:00, 1066, 0
HCEP03730715,07/30/2024 01:00:00,  21.1315,  46956.4,    0.687,  6.310,8.23,6.458,2177.417,0.01,3.60,  33.3122, 1522.701,  50894.1,    86.23, 30 Jul 2024, 01:00:00, 1067, 0
HCEP03730715,07/30/2024 02:00:00,  21.1429,  46969.9,    0.688,  6.315,8.23,6.438,2178.869,0.01,3.76,  33.3141, 1522.734,  50896.1,    86.32, 30 Jul 2024, 02:00:00, 1068, 0
HCEP03730715,07/30/2024 03:00:00,  21.1593,  46988.3,    0.690,  6.272,8.23,6.452,2179.414,0.01,4.10,  33.3159, 1522.780,  50898.0,    85.75, 30 Jul 2024, 03:00:00, 1069, 0
HCEP03730715,07/30/2024 04:00:00,  21.1723,  47003.6,    0.689,  6.285,8.23,6.429,2178.397,0.01,4.06,  33.3179, 1522.818,  50900.2,    85.96, 30 Jul 2024, 04:00:00, 1070, 0
HCEP03730715,07/30/2024 05:00:00,  21.1880,  47020.9,    0.692,  6.296,8.23,6.446,2178.524,0.01,3.56,  33.3194, 1522.862,  50901.6,    86.14, 30 Jul 2024, 05:00:00, 1071, 0
HCEP03730715,07/30/2024 06:00:00,  21.2006,  47035.1,    0.692,  6.295,8.23,6.424,2175.766,0.01,4.17,  33.3210, 1522.897,  50903.2,    86.15, 30 Jul 2024, 06:00:00, 1072, 0
HCEP03730715,07/30/2024 07:00:00,  21.2155,  47052.5,    0.696,  6.307,8.23,6.438,2175.874,0.01,3.87,  33.3231, 1522.940,  50905.5,    86.33, 30 Jul 2024, 07:00:00, 1073, 0
HCEP03730715,07/30/2024 08:00:00,  21.2276,  47066.8,    0.699,  6.292,8.23,6.413,2175.548,0.01,3.76,  33.3251, 1522.974,  50907.7,    86.15, 30 Jul 2024, 08:00:00, 1074, 0
HCEP03730715,07/30/2024 09:00:00,  21.2407,  47081.3,    0.702,  6.297,8.23,6.438,2175.149,0.01,4.13,  33.3264, 1523.011,  50909.0,    86.24, 30 Jul 2024, 09:00:00, 1075, 0
HCEP03730715,07/30/2024 10:00:00,  21.2495,  47092.8,    0.705,  6.298,8.22,6.415,2173.807,0.01,4.20,  33.3286, 1523.037,  50911.6,    86.26, 30 Jul 2024, 10:00:00, 1076, 0
HCEP03730715,07/30/2024 11:00:00,  21.2596,  47105.0,    0.709,  6.305,8.22,6.440,2174.695,0.01,3.80,  33.3305, 1523.067,  50913.8,    86.38, 30 Jul 2024, 11:00:00, 1077, 0
HCEP03730715,07/30/2024 12:00:00,  21.2699,  47117.4,    0.714,  6.289,8.22,6.420,2172.447,0.01,3.91,  33.3323, 1523.096,  50915.9,    86.18, 30 Jul 2024, 12:00:00, 1078, 0
HCEP03730715,07/30/2024 13:00:00,  21.2790,  47129.2,    0.716,  6.304,8.22,6.456,1962.152,0.01,4.63,  33.3346, 1523.123,  50918.6,    86.39, 30 Jul 2024, 13:00:00, 1079, 0
HCEP03730715,07/30/2024 14:00:00,  21.2892,  47141.7,    0.717,  6.288,8.22,6.439,1963.792,0.02,4.13,  33.3365, 1523.153,  50920.9,    86.20, 30 Jul 2024, 14:00:00, 1080, 0
HCEP03730715,07/30/2024 15:00:00,  21.2993,  47154.0,    0.718,  6.298,8.22,6.450,1961.324,0.02,5.00,  33.3385, 1523.182,  50923.1,    86.35, 30 Jul 2024, 15:00:00, 1081, 0
HCEP03730715,07/30/2024 16:00:00,  21.3112,  47168.3,    0.716,  6.290,8.22,6.440,1965.573,0.02,4.27,  33.3405, 1523.216,  50925.4,    86.25, 30 Jul 2024, 16:00:00, 1082, 0
HCEP03730715,07/30/2024 17:00:00,  21.3238,  47182.9,    0.716,  6.287,8.22,6.448,1965.227,0.02,3.84,  33.3423, 1523.252,  50927.3,    86.23, 30 Jul 2024, 17:00:00, 1083, 0
HCEP03730715,07/30/2024 18:00:00,  21.3311,  47193.0,    0.716,  6.287,8.22,6.428,1967.164,0.01,4.20,  33.3446, 1523.275,  50930.1,    86.24, 30 Jul 2024, 18:00:00, 1084, 0
HCEP03730715,07/30/2024 19:00:00,  21.3398,  47204.0,    0.719,  6.288,8.22,6.440,1966.403,0.01,4.27,  33.3466, 1523.300,  50932.5,    86.28, 30 Jul 2024, 19:00:00, 1085, 0
HCEP03730715,07/30/2024 20:00:00,  21.3459,  47212.7,    0.721,  6.285,8.22,6.430,1970.780,0.01,4.34,  33.3487, 1523.319,  50935.1,    86.24, 30 Jul 2024, 20:00:00, 1086, 0
HCEP03730715,07/30/2024 21:00:00,  21.3519,  47220.7,    0.721,  6.280,8.22,6.446,1968.548,0.01,4.73,  33.3503, 1523.337,  50937.2,    86.19, 30 Jul 2024, 21:00:00, 1087, 0
